id_tm|jugador|club|clubtm|ano|foto_url|competencia|partidos_jugados|titularidades|ppp|goles|asistencias|tarjetas_amarillas|tarjeta_amarilla_roja|tarjetas_rojas|entrada_suplente|salida_suplente|penaltis_anotados|goles_en_contra|partidos_imbatido|min_por_gol|minutos_jugados|datos_disponibles|fuente|temporada|fecha_carga
76717|Pablo Míguez|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/76717-1652212012.jpg?lm=1|Liga 1 Clausura|16|16|2.44|2|0|1|0|0|0|1|0|0|0|719|1437|True|Transfermarkt|2021|2026-06-30 05:23:21
76717|Pablo Míguez|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/76717-1652212012.jpg?lm=1|Liga 1 Apertura|9|9|2.0|0|1|2|0|0|1|3|0|0|0|0|676|True|Transfermarkt|2021|2026-06-30 05:23:21
72969|Josepmir Ballón|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/72969-1652212235.jpg?lm=1|Liga 1 Clausura|16|16|2.5|1|0|3|0|0|0|0|0|0|0|1440|1440|True|Transfermarkt|2021|2026-06-30 05:23:21
72969|Josepmir Ballón|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/72969-1652212235.jpg?lm=1|Liga 1 Apertura|9|9|1.78|0|0|2|0|0|0|3|0|0|0|0|784|True|Transfermarkt|2021|2026-06-30 05:23:21
665116|Axel Moyano|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/665116-1739234148.jpg?lm=1|Liga 1 Clausura|13|10|1.6|1|0|1|0|0|8|2|0|0|0|250|250|True|Transfermarkt|2021|2026-06-30 05:23:21
665116|Axel Moyano|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/665116-1739234148.jpg?lm=1|Liga 1 Apertura|3|2|3.0|0|0|0|0|0|1|1|0|0|0|0|64|True|Transfermarkt|2021|2026-06-30 05:23:21
654298|Oswaldo Valenzuela|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/654298-1652212279.jpg?lm=1|Liga 1 Clausura|13|11|1.27|0|0|1|1|0|8|2|0|0|0|0|305|True|Transfermarkt|2021|2026-06-30 05:23:21
654298|Oswaldo Valenzuela|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/654298-1652212279.jpg?lm=1|Liga 1 Apertura|9|9|1.44|0|0|2|0|0|3|3|0|0|0|0|540|True|Transfermarkt|2021|2026-06-30 05:23:21
516242|Edhu Oliva|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/516242-1617124618.jpg?lm=1|Liga 1 Clausura|11|8|0.88|0|1|0|0|0|7|0|0|0|0|0|152|True|Transfermarkt|2021|2026-06-30 05:23:21
516242|Edhu Oliva|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/516242-1617124618.jpg?lm=1|Liga 1 Apertura|9|7|1.86|0|0|2|0|0|3|4|0|0|0|0|376|True|Transfermarkt|2021|2026-06-30 05:23:21
490717|Jairo Concha|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/490717-1770729731.jpg?lm=1|Liga 1 Clausura|16|16|2.13|3|5|2|0|0|0|14|0|0|0|425|1276|True|Transfermarkt|2021|2026-06-30 05:23:21
490717|Jairo Concha|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/490717-1770729731.jpg?lm=1|Liga 1 Apertura|9|9|1.56|1|0|0|0|0|4|3|0|0|0|477|477|True|Transfermarkt|2021|2026-06-30 05:23:21
654297|Miguel Cornejo|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/654297-1652212346.jpg?lm=1|Liga 1 Clausura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2021|2026-06-30 05:23:21
654297|Miguel Cornejo|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/654297-1652212346.jpg?lm=1|Liga 1 Apertura|3|3|1.67|0|0|0|0|0|2|1|0|0|0|0|147|True|Transfermarkt|2021|2026-06-30 05:23:21
795439|Luis Navea|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/795439-1736797302.jpg?lm=1|Liga 1 Clausura|1|1|0.0|0|0|0|0|0|0|1|0|0|0|0|52|True|Transfermarkt|2021|2026-06-30 05:23:21
795439|Luis Navea|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/795439-1736797302.jpg?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2021|2026-06-30 05:23:21
90147|Edgar Benítez|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/90147-1652212896.jpg?lm=1|Liga 1 Clausura|17|17|2.12|1|1|2|0|0|5|12|0|0|0|925|925|True|Transfermarkt|2021|2026-06-30 05:23:21
279387|José Manzaneda|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/279387-1617124386.jpg?lm=1|Liga 1 Clausura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2021|2026-06-30 05:23:21
279387|José Manzaneda|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/279387-1617124386.jpg?lm=1|Liga 1 Apertura|6|5|0.6|1|0|0|0|0|2|3|1|0|0|214|214|True|Transfermarkt|2021|2026-06-30 05:23:21
662709|Óscar Pinto|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/662709-1778162856.jpg?lm=1|Liga 1 Clausura|2|1|3.0|0|0|0|0|0|1|0|0|0|0|0|38|True|Transfermarkt|2021|2026-06-30 05:23:21
662709|Óscar Pinto|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/662709-1778162856.jpg?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2021|2026-06-30 05:23:21
491563|Mauricio Matzuda|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/491563-1715303807.jpg?lm=1|Liga 1 Clausura|3|2|1.0|0|0|0|0|0|1|0|0|0|0|0|97|True|Transfermarkt|2021|2026-06-30 05:23:21
491563|Mauricio Matzuda|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/491563-1715303807.jpg?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2021|2026-06-30 05:23:21
16649|Jefferson Farfán|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/16649-1652212616.jpg?lm=1|Liga 1 Clausura|6|6|2.33|3|0|1|0|0|6|0|0|0|0|51|153|True|Transfermarkt|2021|2026-06-30 05:23:21
16649|Jefferson Farfán|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/16649-1652212616.jpg?lm=1|Liga 1 Apertura|6|6|2.0|1|0|2|0|0|4|0|0|0|0|301|301|True|Transfermarkt|2021|2026-06-30 05:23:21
208714|Arley Rodríguez|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/208714-1652212747.jpg?lm=1|Liga 1 Clausura|17|16|1.69|3|2|2|0|0|15|1|0|0|0|121|363|True|Transfermarkt|2021|2026-06-30 05:23:21
208714|Arley Rodríguez|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/208714-1652212747.jpg?lm=1|Liga 1 Apertura|6|5|2.0|1|1|0|0|0|1|4|0|0|0|307|307|True|Transfermarkt|2021|2026-06-30 05:23:21
53847|Hernán Barcos|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/53847-1736795983.jpg?lm=1|Liga 1 Clausura|17|17|2.35|6|7|2|0|0|1|6|1|0|0|237|1420|True|Transfermarkt|2021|2026-06-30 05:23:21
53847|Hernán Barcos|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/53847-1736795983.jpg?lm=1|Liga 1 Apertura|9|9|1.78|3|1|1|0|0|3|3|1|0|0|183|548|True|Transfermarkt|2021|2026-06-30 05:23:21
249975|Aldair Rodríguez|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/249975-1778268406.png?lm=1|Liga 1 Clausura|16|16|1.88|1|0|2|0|0|3|12|0|0|0|1007|1007|True|Transfermarkt|2021|2026-06-30 05:23:21
621021|Sebastián Gonzales|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/621021-1617124610.jpg?lm=1|Liga 1 Clausura|3|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2021|2026-06-30 05:23:21
621021|Sebastián Gonzales|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/621021-1617124610.jpg?lm=1|Liga 1 Apertura|9|8|1.38|0|2|0|0|0|5|3|0|0|0|0|297|True|Transfermarkt|2021|2026-06-30 05:23:21
41301|Wilmer Aguirre|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/41301-1652212587.jpg?lm=1|Liga 1 Clausura|13|9|2.0|4|0|0|0|0|5|5|0|0|0|82|327|True|Transfermarkt|2021|2026-06-30 05:23:21
41301|Wilmer Aguirre|Club Alianza Lima|184|2021|https://img.a.transfermarkt.technology/portrait/header/41301-1652212587.jpg?lm=1|Liga 1 Apertura|8|6|1.5|1|1|0|0|0|3|3|0|0|0|221|221|True|Transfermarkt|2021|2026-06-30 05:23:21
82571|Raúl Fernández|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/82571-1688871261.jpg?lm=1|Liga 1 Clausura|12|11|1.0|0|0|0|2|0|0|0|0|21|2|0|990|True|Transfermarkt|2021|2026-06-30 05:23:21
82571|Raúl Fernández|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/82571-1688871261.jpg?lm=1|Liga 1 Apertura|8|8|0.13|0|0|0|0|0|0|0|0|20|0|0|720|True|Transfermarkt|2021|2026-06-30 05:23:21
189284|Ángel Azurín|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/189284-1729442298.JPG?lm=1|Liga 1 Clausura|5|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2021|2026-06-30 05:23:21
189284|Ángel Azurín|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/189284-1729442298.JPG?lm=1|Liga 1 Apertura|1|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2021|2026-06-30 05:23:21
95184|Michael Sotillo|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/95184-1688791376.png?lm=1|Liga 1 Clausura|17|6|1.67|0|0|0|0|0|0|0|0|8|2|0|540|True|Transfermarkt|2021|2026-06-30 05:23:21
95184|Michael Sotillo|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/95184-1688791376.png?lm=1|Liga 1 Apertura|9|1|3.0|0|0|0|0|0|0|0|0|1|0|0|90|True|Transfermarkt|2021|2026-06-30 05:23:21
262981|Camilo Mancilla|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/262981-1672309167.jpg?lm=1|Liga 1 Clausura|17|17|1.24|1|1|2|0|0|0|0|1|0|0|1530|1530|True|Transfermarkt|2021|2026-06-30 05:23:21
262981|Camilo Mancilla|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/262981-1672309167.jpg?lm=1|Liga 1 Apertura|9|9|0.44|1|0|2|0|0|0|0|0|0|0|810|810|True|Transfermarkt|2021|2026-06-30 05:23:21
72673|Adrián Zela|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/72673-1604154836.jpg?lm=1|Liga 1 Clausura|12|5|0.8|0|0|2|0|0|1|2|0|0|0|0|370|True|Transfermarkt|2021|2026-06-30 05:23:21
72673|Adrián Zela|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/72673-1604154836.jpg?lm=1|Liga 1 Apertura|6|6|0.67|1|0|1|0|0|1|0|0|0|0|495|495|True|Transfermarkt|2021|2026-06-30 05:23:21
581173|Eder Fernández|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1|Liga 1 Clausura|2|2|0.0|0|0|0|0|0|2|0|0|0|0|0|26|True|Transfermarkt|2021|2026-06-30 05:23:21
581173|Eder Fernández|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1|Liga 1 Apertura|4|3|0.33|0|0|1|0|0|0|0|0|0|0|0|270|True|Transfermarkt|2021|2026-06-30 05:23:21
82570|John Fajardo|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/82570-1689521392.jpg?lm=1|Liga 1 Clausura|17|13|1.77|0|0|0|0|0|0|1|0|0|0|0|1157|True|Transfermarkt|2021|2026-06-30 05:23:21
82570|John Fajardo|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/82570-1689521392.jpg?lm=1|Liga 1 Apertura|7|5|0.6|0|0|0|0|0|2|1|0|0|0|0|309|True|Transfermarkt|2021|2026-06-30 05:23:21
423774|Jeremy Salas|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/423774-1717456252.jpg?lm=1|Liga 1 Apertura|3|1|1.0|0|0|0|0|0|1|0|0|0|0|0|1|True|Transfermarkt|2021|2026-06-30 05:23:21
843712|Nicolás Marotta|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/843712-1727871780.jpg?lm=1|Liga 1 Clausura|13|11|0.82|1|0|6|0|0|0|1|0|0|0|954|954|True|Transfermarkt|2021|2026-06-30 05:23:21
356381|Anthony Rosell|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/356381-1644734312.jpg?lm=1|Liga 1 Clausura|17|17|1.47|1|4|0|0|0|2|6|0|0|0|1330|1330|True|Transfermarkt|2021|2026-06-30 05:23:21
653689|Felipe Mesones|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/653689-1691771130.jpg?lm=1|Liga 1 Clausura|11|10|1.1|0|0|1|0|0|2|3|0|0|0|0|694|True|Transfermarkt|2021|2026-06-30 05:23:21
653689|Felipe Mesones|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/653689-1691771130.jpg?lm=1|Liga 1 Apertura|5|4|0.25|0|0|1|0|0|3|0|0|0|0|0|128|True|Transfermarkt|2021|2026-06-30 05:23:21
195892|Josué Rodríguez|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/195892-1675706462.png?lm=1|Liga 1 Clausura|4|1|0.0|0|0|0|0|0|1|0|0|0|0|0|13|True|Transfermarkt|2021|2026-06-30 05:23:21
195892|Josué Rodríguez|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/195892-1675706462.png?lm=1|Liga 1 Apertura|5|3|1.33|0|0|0|0|0|2|1|0|0|0|0|77|True|Transfermarkt|2021|2026-06-30 05:23:21
195858|Yhirbis Córdova|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/195858-1645975338.jpg?lm=1|Liga 1 Clausura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2021|2026-06-30 05:23:21
195858|Yhirbis Córdova|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/195858-1645975338.jpg?lm=1|Liga 1 Apertura|7|7|0.57|1|0|4|0|0|0|2|0|0|0|589|589|True|Transfermarkt|2021|2026-06-30 05:23:21
363112|Diego Angles|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1|Liga 1 Clausura|2|1|0.0|0|0|1|0|0|1|0|0|0|0|0|22|True|Transfermarkt|2021|2026-06-30 05:23:21
363112|Diego Angles|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1|Liga 1 Apertura|3|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2021|2026-06-30 05:23:21
581174|Carlos Caraza|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/581174-1685646884.jpeg?lm=1|Liga 1 Clausura|15|15|1.27|0|1|1|0|0|6|6|0|0|0|0|838|True|Transfermarkt|2021|2026-06-30 05:23:21
170616|Ángel Romero|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/170616-1651692007.png?lm=1|Liga 1 Clausura|15|15|1.27|0|0|4|1|0|4|6|0|0|0|0|968|True|Transfermarkt|2021|2026-06-30 05:23:21
170616|Ángel Romero|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/170616-1651692007.png?lm=1|Liga 1 Apertura|7|7|0.29|0|0|3|0|0|1|4|0|0|0|0|487|True|Transfermarkt|2021|2026-06-30 05:23:21
249977|Carlos Uribe|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/249977-1683659011.png?lm=1|Liga 1 Clausura|16|11|0.55|1|0|0|0|0|10|1|0|0|0|167|167|True|Transfermarkt|2021|2026-06-30 05:23:21
249977|Carlos Uribe|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/249977-1683659011.png?lm=1|Liga 1 Apertura|4|1|0.0|0|0|0|0|0|1|0|0|0|0|0|17|True|Transfermarkt|2021|2026-06-30 05:23:21
260094|Ángel Pérez|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/260094-1739234408.jpg?lm=1|Liga 1 Clausura|6|6|1.83|0|1|3|0|0|2|2|0|0|0|0|346|True|Transfermarkt|2021|2026-06-30 05:23:21
260094|Ángel Pérez|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/260094-1739234408.jpg?lm=1|Liga 1 Apertura|8|8|0.5|0|1|1|1|0|0|2|0|0|0|0|653|True|Transfermarkt|2021|2026-06-30 05:23:21
94463|Carlos Flores|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/94463-1689096706.jpg?lm=1|Liga 1 Clausura|10|10|1.6|0|0|4|0|0|0|5|0|0|0|0|742|True|Transfermarkt|2021|2026-06-30 05:23:21
94463|Carlos Flores|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/94463-1689096706.jpg?lm=1|Liga 1 Apertura|9|9|0.56|0|0|2|0|0|1|6|0|0|0|0|638|True|Transfermarkt|2021|2026-06-30 05:23:21
375364|Mario Palomino|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/375364-1688045776.jpg?lm=1|Liga 1 Clausura|12|12|1.25|3|1|3|1|0|4|7|0|0|0|249|746|True|Transfermarkt|2021|2026-06-30 05:23:21
375364|Mario Palomino|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/375364-1688045776.jpg?lm=1|Liga 1 Apertura|7|7|1.29|0|1|2|0|0|5|2|0|0|0|0|213|True|Transfermarkt|2021|2026-06-30 05:23:21
149771|Ángel Ojeda|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/149771-1778268128.png?lm=1|Liga 1 Clausura|14|14|1.14|1|0|0|0|0|5|8|0|0|0|780|780|True|Transfermarkt|2021|2026-06-30 05:23:21
149771|Ángel Ojeda|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/149771-1778268128.png?lm=1|Liga 1 Apertura|2|2|0.0|0|0|1|0|0|0|1|0|0|0|0|171|True|Transfermarkt|2021|2026-06-30 05:23:21
639462|Pablo Labrín|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/639462-1691770870.jpg?lm=1|Liga 1 Clausura|8|6|1.5|0|0|1|0|0|6|0|0|0|0|0|126|True|Transfermarkt|2021|2026-06-30 05:23:21
740147|Juan Pablo Carranza|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/740147-1676399069.jpg?lm=1|Liga 1 Clausura|12|11|1.18|0|1|0|0|0|0|3|0|0|0|0|898|True|Transfermarkt|2021|2026-06-30 05:23:21
740147|Juan Pablo Carranza|Deportivo Binacional|41054|2021|https://img.a.transfermarkt.technology/portrait/header/740147-1676399069.jpg?lm=1|Liga 1 Apertura|8|8|0.63|0|0|2|0|0|4|2|0|0|0|0|408|True|Transfermarkt|2021|2026-06-30 05:23:21
