ano|club|numero|jugador|posicion|fecha_nacimiento|nacionalidad|altura|pie|fecha_fichaje|valor_mercado|fuente|temporada|fecha_carga
2020|Universitario de Deportes|3|Axel Chávez|Lateral izquierdo|22/03/1998 (20)|Perú|1,75m|Izquierdo|01/01/2018|150000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|26|Luis Chávez|Lateral izquierdo|10/06/2000 (18)|Perú|1,75m|Izquierdo|01/01/2020||Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|27|Nelson Cabanillas|Lateral izquierdo|08/02/2000 (18)|Perú|1,70m|Izquierdo|01/01/2020||Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|32|Diego Chávez|Lateral derecho|07/03/1993 (25)|Perú|1,79m|Derecho|28/01/2020|225000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|15|José Zevallos|Lateral derecho|13/01/1999 (19)|Perú|1,75m|Derecho|01/07/2018|100000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|6|Armando Alfageme|Pivote|03/11/1990 (28)|Perú|1,76m|Derecho|01/01/2019|425000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|5|Rafael Guarderas|Pivote|12/09/1993 (25)|Perú|1,76m|Izquierdo|01/07/2019|400000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|23|Jesús Barco|Pivote|09/03/1997 (21)|Perú|1,75m|Derecho|01/01/2018|300000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|13|Gerson Barreto|Mediocentro|18/08/1995 (23)|Perú|1,79m|Derecho|04/07/2019|225000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|20|Donald Millán|Mediocentro ofensivo|21/03/1986 (32)|Colombia, Perú|1,81m|Derecho|01/01/2020|275000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|-|Janos Osorio|Mediocentro ofensivo|12/02/1999 (19)|Perú|1,70m|Derecho|01/01/2019||Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|10|Alejandro Hohberg|Extremo izquierdo|20/08/1991 (27)|Perú, Uruguay|1,72m|Derecho|10/01/2019|400000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|11|Luis Urruti|Extremo izquierdo|11/09/1992 (26)|Uruguay, Perú|1,72m|Derecho|01/01/2022|250000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|17|Mathías Carpio|Extremo izquierdo|15/11/2002 (16)|Perú|1,70m|Izquierdo|01/01/2020||Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|19|Alberto Quintero|Extremo derecho|18/12/1987 (31)|Panamá, Perú|1,68m|Derecho|01/01/2019|500000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|28|Paulo de la Cruz|Extremo derecho|22/10/1999 (19)|Perú|1,69m|Derecho|01/01/2018|250000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|7|Alexander Succar|Delantero centro|12/08/1995 (23)|Perú, Líbano|1,80m|Derecho|01/01/2020|450000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Universitario de Deportes|25|Jonathan Dos Santos|Delantero centro|18/04/1992 (26)|Uruguay|1,78m|Derecho|06/01/2020|300000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|1|Ricardo Farro|Portero|06/03/1985 (33)|Perú|1,82m|Derecho|01/01/2019|200000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|21|Juan Pretel|Portero|05/11/1983 (35)|Perú|1,89m|Derecho|01/01/2020|150000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|31|Carlos Gómez|Portero|18/09/1997 (21)|Perú|1,85m|Derecho|23/07/2020||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|3|Yordi Vílchez|Defensa central|13/02/1995 (23)|Perú|1,80m|Derecho|18/01/2020|275000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|6|Marcos Delgado|Defensa central|17/02/1988 (30)|Perú|1,88m|Derecho|01/01/2020|250000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|16|Miguel Paniagua|Defensa central|14/05/1987 (31)|Paraguay|1,80m|Derecho|01/01/2020|250000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|-|Carlos Orbe|Defensa central|17/02/2000 (18)|Perú|1,77m|Izquierdo|01/01/2021||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|4|Marco Saravia|Defensa central|06/02/1999 (19)|Perú|1,88m|Derecho|01/01/2025||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|25|José Guidino|Lateral izquierdo|09/04/1996 (22)|Perú|1,80m|Izquierdo|01/01/2020|300000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|22|Jair Céspedes|Lateral izquierdo|22/05/1984 (34)|Perú|1,70m|Izquierdo|01/01/2020|175000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|28|Édinson Chávez|Lateral derecho|20/11/1993 (25)|Perú|1,72m|Derecho|01/01/2020|300000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|2|Jorge Toledo|Lateral derecho|22/06/1996 (22)|Perú|1,75m|Derecho|01/01/2020|125000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|18|José Velásquez|Lateral derecho|29/10/1998 (20)|Perú|1,71m|Derecho|01/01/2019|100000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|-|Jhon Cutimbo|Lateral derecho|01/04/2000 (18)|Perú|||||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|13|Josimar Atoche|Pivote|29/09/1989 (29)|Perú|1,77m|Derecho|01/01/2020|350000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|26|Miguel Aucca |Pivote|10/08/1998 (20)|Perú|1,68m|Derecho|01/01/2018|75000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|15|Oswaldo Valenzuela|Pivote|20/12/2000 (18)|Perú|1,80m|Derecho|01/01/2024||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|17|Bryan Chahuaylla|Pivote|28/10/2000 (18)|Perú|1,70m|Derecho|01/01/2020||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|32|Erick Gonzales |Pivote|11/04/1996 (22)|Perú|1,90m|Derecho|23/07/2020||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|-|Eduardo Aranda|Mediocentro|28/01/1985 (33)|Paraguay|1,75m|Derecho|01/01/2020|250000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|23|Willyan Mimbela|Mediocentro ofensivo|15/05/1992 (26)|Perú|1,70m|Izquierdo|10/08/2020|400000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|10|Alfredo Ramúa|Mediocentro ofensivo|04/09/1986 (32)|Argentina, Perú|1,65m|Ambidiestro|01/01/2017|325000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|21|Edisson López|Mediocentro ofensivo|06/03/1999 (19)|Perú|1,70m|Derecho||50000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|30|Franco Boló|Extremo izquierdo|04/02/1994 (24)|Argentina|1,70m|Izquierdo|28/01/2020|450000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|-|James Morales|Extremo izquierdo|12/04/2000 (18)|Perú|1,70m|Derecho|01/01/2021||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|80|Ray Sandoval|Extremo derecho|13/02/1995 (23)|Perú|1,74m|Derecho|07/08/2020|1000000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|27|Pedro Gutiérrez|Extremo derecho|05/10/1991 (27)|Perú|1,72m|Derecho|01/01/2020|275000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|7|Miguel Carranza|Extremo derecho|03/11/1995 (23)|Perú|1,64m|Derecho|20/01/2020|225000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|11|Brandon Palacios|Extremo derecho|26/03/1998 (20)|Perú, México|1,76m|Izquierdo|01/01/2020||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|12|Franco Jhon|Extremo derecho|14/07/1999 (19)|Perú|1,75m|Izquierdo|01/08/2020||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|20|Jairo Uscamayta|Extremo derecho|24/08/2001 (17)|Perú|1,70m|Derecho|01/01/2020||Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|9|Danilo Carando|Delantero centro|05/08/1988 (30)|Argentina, Perú|1,83m|Derecho|01/01/2019|450000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|29|Janio Pósito|Delantero centro|10/10/1989 (29)|Perú|1,79m|Derecho|01/01/2022|225000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Cusco FC|8|José Rivera|Delantero centro|08/05/1997 (21)|Perú|1,73m|Derecho|10/02/2020|150000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|1|Raúl Fernández|Portero|06/10/1985 (33)|Perú|1,85m|Derecho|11/01/2020|200000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|31|Ángel Azurín|Portero|29/05/1991 (27)|Perú|1,85m|Derecho|17/01/2025|150000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|-|Alexander Araujo|Portero|16/01/1981 (37)|Perú|1,85m|Derecho|01/01/2019|100000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|29|Michael Sotillo|Portero|23/09/1984 (34)|Perú|1,82m|Derecho|01/01/2018|100000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|3|Camilo Mancilla|Defensa central|26/03/1993 (25)|Colombia|1,84m|Derecho|10/08/2020|450000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|-|Nery Bareiro|Defensa central|03/03/1988 (30)|Paraguay|1,85m|Derecho|01/01/2020|250000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|-|Omar Reyes|Defensa central|13/12/1988 (30)|Perú|1,88m|Derecho|01/07/2020|250000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|12|Diego Otoya|Defensa central|07/05/1991 (27)|Perú|1,79m||08/08/2020|175000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|30|John Fajardo|Defensa central|24/02/1989 (29)|Perú|1,85m|Derecho|25/03/2021|50000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|5|Eder Fernández|Defensa central|17/10/1988 (30)|Perú|1,84m|Derecho|01/01/2016||Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|87|Jeickson Reyes|Lateral izquierdo|09/10/1987 (31)|Perú|1,78m|Izquierdo|01/01/2018|175000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|15|Paolo Méndez|Lateral izquierdo|05/11/1998 (20)|Perú|1,67m|Izquierdo|01/01/2019||Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|25|Felipe Mesones|Lateral izquierdo|08/10/1994 (24)|Perú|1,70m|Izquierdo|01/01/2019||Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|24|Ángel Pérez|Lateral derecho|07/10/1989 (29)|Perú|1,76m|Derecho|01/01/2019|275000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|2|Diego Angles|Lateral derecho|20/02/1996 (22)|Perú|1,70m|Derecho|20/01/2019|50000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|4|Ángel Romero|Pivote|09/08/1990 (28)|Perú|1,85m|Derecho|01/01/2023|350000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|6|Ángel Ojeda|Pivote|11/08/1992 (26)|Perú|1,74m|Derecho|29/03/2019|300000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|8|Yorkman Tello|Pivote|21/07/1989 (29)|Perú|1,73m|Derecho|17/01/2025||Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|16|Roque Guachiré|Pivote|05/05/1995 (23)|Paraguay|1,80m|Izquierdo|01/01/2019||Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|18|Dahwling Leudo|Mediocentro|24/07/1989 (29)|Colombia|1,78m|Derecho|10/07/2019|550000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|-|Reimond Manco|Mediocentro ofensivo|23/08/1990 (28)|Perú, Venezuela|1,72m|Derecho|01/01/2020|500000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|-|Edson López|Mediocentro ofensivo|03/08/1996 (22)|Perú|1,78m|Derecho|01/01/2020|50000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|20|Pablo Labrín|Mediocentro ofensivo|29/06/2000 (18)|Perú|1,70m|Derecho|02/08/2021|50000.0|Transfermarkt|2020|2025-11-04 10:46:46
2020|Deportivo Binacional|7|Johan Arango|Extremo izquierdo|05/02/1991 (27)|Colombia|1,85m|Derecho|01/01/2020|800000.0|Transfermarkt|2020|2025-11-04 10:46:46
