ano|club|numero|jugador|posicion|fecha_nacimiento|nacionalidad|altura|pie|fecha_fichaje|valor_mercado|fuente|temporada|fecha_carga
2021|Club Alianza Lima|-|Luis Navea|Mediocentro ofensivo|11/05/2003 (16)|Perú|1,80m|Izquierdo|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Alianza Lima|-|Edgar Benítez|Extremo izquierdo|08/11/1987 (32)|Paraguay, México|1,76m|Izquierdo|13/07/2021|1200000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Alianza Lima|7|José Manzaneda|Extremo izquierdo|10/09/1994 (25)|Perú|1,82m|Derecho|19/01/2021|875000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Alianza Lima|-|Óscar Pinto|Extremo izquierdo|20/01/2002 (17)|Perú|1,79m|Derecho|20/02/2020||Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Alianza Lima|10|Jefferson Farfán|Extremo derecho|26/10/1984 (35)|Perú|1,78m|Derecho|23/03/2021|1000000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Alianza Lima|93|Arley Rodríguez|Extremo derecho|13/02/1993 (26)|Colombia|1,80m|Derecho|25/03/2021|800000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Alianza Lima|28|Mauricio Matzuda|Extremo derecho|05/01/2000 (19)|Perú|1,70m|Derecho|05/05/2019||Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Alianza Lima|9|Hernán Barcos |Delantero centro|11/04/1984 (35)|Argentina, Perú|1,87m|Derecho|01/02/2021|1500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Alianza Lima|-|Aldair Rodríguez|Delantero centro|06/08/1994 (25)|Perú|1,85m|Derecho|03/07/2021|400000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Alianza Lima|19|Sebastián Gonzales|Delantero centro|06/12/1999 (20)|Perú|1,86m|Derecho|10/01/2020|200000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Alianza Lima|15|Wilmer Aguirre|Delantero centro|10/05/1983 (36)|Perú|1,70m|Derecho|09/03/2021|100000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|1|Raúl Fernández|Portero|06/10/1985 (34)|Perú|1,85m|Derecho|11/01/2020|175000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|12|Ángel Azurín|Portero|29/05/1991 (28)|Perú|1,85m|Derecho|17/01/2025|150000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|29|Michael Sotillo|Portero|23/09/1984 (35)|Perú|1,82m|Derecho|01/01/2018|150000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|3|Camilo Mancilla|Defensa central|26/03/1993 (26)|Colombia|1,84m|Derecho|10/08/2020|500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|30|Adrián Zela|Defensa central|20/03/1989 (30)|Perú|1,85m|Derecho|16/03/2021|350000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|5|Eder Fernández|Defensa central|17/10/1988 (31)|Perú|1,84m|Derecho|01/01/2016|225000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|2|John Fajardo|Defensa central|24/02/1989 (30)|Perú|1,85m|Derecho|25/03/2021|125000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|14|Jeremy Salas|Defensa central|25/02/1995 (24)|Perú|1,85m|Derecho|20/01/2021|100000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|-|Nicolás Marotta|Defensa central|23/12/1996 (23)|Argentina|1,86m|Derecho|01/02/2022||Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|-|Anthony Rosell|Lateral izquierdo|20/04/1995 (24)|Perú|1,75m|Izquierdo|01/01/2023|450000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|13|Felipe Mesones|Lateral izquierdo|08/10/1994 (25)|Perú|1,70m|Izquierdo|01/01/2019|150000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|25|Josué Rodríguez|Lateral izquierdo|13/05/1993 (26)|Perú|1,80m|Izquierdo|22/03/2021|100000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|24|Ángel Pérez|Lateral derecho|07/10/1989 (30)|Perú|1,76m|Derecho|01/01/2019|300000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|16|Yhirbis Córdova|Lateral derecho|03/01/1991 (28)|Perú|1,75m|Derecho|01/01/2021|250000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|17|Diego Angles|Lateral derecho|20/02/1996 (23)|Perú|1,70m|Derecho|20/01/2019|100000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|-|Carlos Caraza|Lateral derecho|14/11/1985 (34)|Perú|1,75m|Derecho|01/07/2021|75000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|4|Ángel Romero|Pivote|09/08/1990 (29)|Perú|1,85m|Derecho|01/01/2023|375000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|19|Carlos Uribe|Pivote|25/03/1992 (27)|Perú|1,80m|Derecho|01/01/2021|300000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|26|Carlos Flores|Pivote|09/05/1988 (31)|Perú|1,74m|Derecho|20/01/2021|225000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|8|Mario Palomino|Pivote|04/06/1994 (25)|Perú|1,80m|Derecho|05/04/2024|200000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|6|Ángel Ojeda|Pivote|11/08/1992 (27)|Perú|1,74m|Derecho|29/03/2019|150000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|15|Juan Pablo Carranza|Mediocentro|10/03/2001 (18)|Perú|1,76m|Derecho|03/02/2025||Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|20|Cristian Álvarez|Mediocentro ofensivo|28/09/1992 (27)|Argentina|1,75m|Derecho|01/01/2021|750000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|-|Willyan Mimbela|Mediocentro ofensivo|15/05/1992 (27)|Perú|1,70m|Izquierdo|01/07/2021|400000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|-|Pablo Labrín|Mediocentro ofensivo|29/06/2000 (19)|Perú|1,70m|Derecho|02/08/2021|125000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|21|Gianluca Leyva|Mediocentro ofensivo|31/01/1999 (20)|Perú|1,80m|Izquierdo|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|7|Johan Arango|Extremo izquierdo|05/02/1991 (28)|Colombia|1,85m|Derecho|01/01/2020|900000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|10|Andy Polar|Extremo izquierdo|17/02/1997 (22)|Perú|1,65m|Derecho|01/01/2016|500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|22|Maicol Balanta|Extremo derecho|02/01/1990 (29)|Colombia|1,77m|Derecho|01/01/2021|750000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|27|Accel Campos|Extremo derecho|31/07/1997 (22)|Perú|1,70m|Derecho|19/01/2021|50000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|18|Julio Vizcarra|Extremo derecho|02/10/2002 (17)|Perú|1,79m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|28|Leonardo de la Cruz|Extremo derecho|01/01/2001 (18)|Perú|1,77m|Derecho|20/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|9|Marlon de Jesús|Delantero centro|04/09/1991 (28)|Ecuador|1,87m|Derecho|01/01/2021|475000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Deportivo Binacional|11|Héctor Zeta|Delantero centro|15/05/1994 (25)|Perú|1,84m|Derecho|01/01/2023|200000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|12|Carlos Cáceda|Portero|27/09/1991 (28)|Perú|1,85m|Derecho|01/01/2020|650000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|1|Ricardo Farro|Portero|06/03/1985 (34)|Perú|1,82m|Derecho|01/01/2021|200000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|21|Jorge Cabezudo|Portero|21/10/2001 (18)|Perú|1,88m|Derecho|01/01/2020||Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|31|Ricardo Bettocchi|Portero|29/12/2001 (18)|Perú|1,86m|Derecho|01/01/2022||Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|2|Fabio Pereyra|Defensa central|31/01/1990 (29)|Argentina|1,85m|Derecho|27/01/2021|500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|6|José Luján|Defensa central|12/01/1997 (22)|Perú|1,85m|Izquierdo|01/01/2021|250000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|5|Alec Deneumostier|Defensa central|05/05/1999 (20)|Perú, Bélgica|1,86m|Derecho|13/01/2018|150000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|33|Matías Lazo|Defensa central|11/07/2003 (16)|Perú|1,88m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|19|Paolo Reyna|Lateral izquierdo|13/10/2001 (18)|Perú|1,83m|Izquierdo|01/01/2019|125000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|4|Alejandro Ramos|Lateral derecho|13/09/1998 (21)|Perú|1,70m|Derecho|01/01/2021|200000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|29|Pedro Ibáñez |Lateral derecho|16/01/2001 (18)|Perú|1,77m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|23|Horacio Orzán|Pivote|14/04/1988 (31)|Argentina, Perú|1,77m|Derecho|01/01/2021|400000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|15|Leonardo Mifflin|Pivote|04/01/2000 (19)|Perú|1,82m|Izquierdo|01/01/2018|225000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|24|Walter Tandazo|Pivote|14/06/2000 (19)|Perú|1,67m|Derecho|22/02/2019|175000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|22|Marcelo Cervantes|Pivote|03/05/2003 (16)|Perú|1,72m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|30|Yimy Gamero|Pivote|07/01/2002 (17)|Perú|1,74m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|28|Alexis Arias|Mediocentro|13/12/1995 (24)|Perú|1,65m|Derecho|01/01/2014|750000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|13|Freddy Oncoy|Mediocentro|29/09/2000 (19)|Perú|1,82m|Derecho|01/01/2021|50000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|-|Mariano Vázquez |Mediocentro ofensivo|20/12/1992 (27)|Argentina|1,73m|Izquierdo|01/07/2021|850000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|10|Joel Sánchez|Mediocentro ofensivo|11/06/1989 (30)|Perú|1,67m|Derecho|01/01/2019|500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|17|Jonathan Bustos|Mediocentro ofensivo|29/06/1994 (25)|Argentina|1,74m|Izquierdo|20/02/2021|200000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|20|Pablo Labrín|Mediocentro ofensivo|29/06/2000 (19)|Perú|1,70m|Derecho|01/01/2019|125000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|27|Kevin Quevedo|Extremo izquierdo|22/02/1997 (22)|Perú|1,80m|Ambidiestro|08/02/2021|900000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|16|Luis Iberico |Extremo izquierdo|06/02/1998 (21)|Perú|1,78m|Derecho|31/08/2017|250000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|25|Jefferson Cáceres|Extremo izquierdo|22/08/2002 (17)|Perú|1,70m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|26|Kenji Cabrera|Extremo izquierdo|27/01/2003 (16)|Perú|1,74m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|7|Cristian Bordacahar|Extremo derecho|27/10/1991 (28)|Argentina, Perú|1,80m|Derecho|27/01/2021|350000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|18|Michel Rasmussen|Extremo derecho|14/08/1999 (20)|Perú, Dinamarca|1,75m|Derecho|01/01/2019|75000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|9|Bernardo Cuesta |Delantero centro|20/12/1988 (31)|Argentina, Perú|1,81m|Derecho|01/01/2021|700000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|14|Jhonny Vidales|Delantero centro|22/04/1992 (27)|Perú|1,80m|Derecho|05/07/2025|500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|FBC Melgar|32|Bruno Portugal|Delantero centro|28/06/2003 (16)|Perú|1,82m|Derecho|01/01/2022||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|1|José Carvallo|Portero|01/03/1986 (33)|Perú|1,80m|Derecho|01/01/2019|400000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|12|Patrick Zubczuk|Portero|21/02/1995 (24)|Perú, Argentina|1,88m|Derecho|01/01/2016|250000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|-|Aamet Calderón|Portero|01/07/1998 (21)|Perú|1,85m|Derecho|01/01/2020|50000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|21|Diego Romero|Portero|17/08/2001 (18)|Perú|1,89m|Derecho|01/01/2020||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|29|Aldo Corzo |Defensa central|20/05/1989 (30)|Perú|1,75m|Derecho|01/01/2017|800000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|14|Brayan Velarde|Defensa central|18/02/1999 (20)|Perú|1,80m|Derecho|01/01/2018|400000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|4|Federico Alonso|Defensa central|04/04/1991 (28)|Uruguay|1,86m|Derecho|10/01/2020|300000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|8|Nelinho Quina|Defensa central|11/05/1987 (32)|Perú|1,83m|Izquierdo|01/01/2019|250000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|2|Luis Valverde|Defensa central|07/04/2000 (19)|Perú|1,81m|Izquierdo|01/01/2019||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|3|Leonardo Rugel|Defensa central|02/06/2001 (18)|Perú|1,88m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|34|Piero Guzmán|Defensa central|21/01/2000 (19)|Perú|1,93m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|-|Iván Santillán|Lateral izquierdo|06/05/1991 (28)|Perú|1,77m|Izquierdo|01/01/2020|500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|27|Nelson Cabanillas|Lateral izquierdo|08/02/2000 (19)|Perú|1,70m|Izquierdo|01/01/2020|100000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|24|José Soto|Lateral izquierdo|21/03/2002 (17)|Perú|1,80m|Izquierdo|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|32|Diego Chávez|Lateral derecho|07/03/1993 (26)|Perú|1,79m|Derecho|28/01/2020|150000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|15|José Zevallos|Lateral derecho|13/01/1999 (20)|Perú|1,75m|Derecho|01/07/2018|100000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|6|Armando Alfageme|Pivote|03/11/1990 (29)|Perú|1,76m|Derecho|01/01/2019|550000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|5|Rafael Guarderas|Pivote|12/09/1993 (26)|Perú|1,76m|Izquierdo|01/07/2019|400000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|23|Jorge Murrugarra|Pivote|22/03/1997 (22)|Perú|1,77m|Derecho|04/01/2021|325000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|33|Christian Flores|Pivote|12/01/2001 (18)|Perú|1,75m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|13|Gerson Barreto|Mediocentro|18/08/1995 (24)|Perú|1,79m|Derecho|04/07/2019|300000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|10|Hernán Novick|Mediocentro ofensivo|13/12/1988 (31)|Uruguay|1,74m|Derecho|26/01/2021|500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|36|Piero Quispe|Mediocentro ofensivo|14/08/2001 (18)|Perú|1,70m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|11|Luis Urruti|Extremo izquierdo|11/09/1992 (27)|Uruguay, Perú|1,72m|Derecho|01/01/2022|200000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|17|Mathías Carpio|Extremo izquierdo|15/11/2002 (17)|Perú|1,70m|Izquierdo|01/01/2020||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|19|Alberto Quintero|Extremo derecho|18/12/1987 (32)|Panamá, Perú|1,68m|Derecho|01/01/2019|800000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|35|Guillermo Larios|Extremo derecho|11/05/2002 (17)|Perú, Chile|1,70m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|-|Alexander Succar|Delantero centro|12/08/1995 (24)|Perú, Líbano|1,80m|Derecho|01/01/2020|550000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|30|Anthony Osorio|Delantero centro|26/04/1998 (21)|Perú|1,83m|Derecho|25/01/2021|450000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|25|Enzo Gutiérrez|Delantero centro|28/05/1986 (33)|Argentina|1,83m|Izquierdo|19/02/2021|350000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|18|Tiago Cantoro|Delantero centro|06/01/2001 (18)|Perú, Argentina|1,81m|Derecho|01/01/2020|150000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|20|Álex Valera|Delantero centro|16/05/1996 (23)|Perú|1,83m|Izquierdo|11/01/2023||Transfermarkt|2021|2025-11-03 21:36:47
2021|Universitario de Deportes|28|Yamir Ruidíaz|Delantero centro|29/12/2001 (18)|Perú, Croacia|1,70m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|13|Alejandro Duarte|Portero|05/04/1994 (25)|Perú, Alemania|1,81m|Derecho|13/01/2021|200000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|12|Renato Solís|Portero|28/01/1998 (21)|Perú|1,88m|Derecho|01/01/2019|150000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|26|Emile Franco|Portero|03/11/2000 (19)|Perú, Estados Unidos|1,83m|Izquierdo|01/01/2019|100000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|1|Matías Córdova|Portero|06/05/2002 (17)|Perú|1,95m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|5|Omar Merlo|Defensa central|12/06/1987 (32)|Argentina, Chile|1,85m|Derecho|16/01/2018|500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|22|Alejandro González|Defensa central|23/03/1988 (31)|Uruguay, España|1,84m|Derecho|03/01/2021|500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|4|Gianfranco Chávez |Defensa central|10/08/1998 (21)|Perú|1,80m|Derecho|01/01/2017|275000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|3|Benjamín Villalta|Defensa central|24/07/2000 (19)|Perú|1,81m|Derecho|01/01/2020|100000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|-|Leo Díaz|Defensa central|19/03/2004 (15)|Perú|1,85m|Izquierdo|01/01/2022||Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|31|Flavio Alcedo|Defensa central|19/01/2003 (16)|Perú|1,85m|Derecho|01/01/2022||Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|29|Nilson Loyola|Lateral izquierdo|26/10/1994 (25)|Perú|1,75m|Izquierdo|01/07/2019|500000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|2|Johan Madrid|Lateral derecho|26/11/1996 (23)|Perú|1,79m|Derecho|01/01/2016|400000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|15|Jhilmar Lora|Lateral derecho|24/10/2000 (19)|Perú|1,74m|Derecho|01/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|28|Percy Prado|Lateral derecho|14/01/1996 (23)|Perú, Francia|1,75m|Derecho|12/01/2021||Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|33|Gilmar Paredes|Lateral derecho|08/01/2003 (16)|Perú|1,69m|Derecho|01/01/2022||Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|6|Jesús Pretell|Pivote|26/03/1999 (20)|Perú|1,72m|Derecho|01/01/2018|250000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|16|Jesús Castillo|Pivote|11/06/2001 (18)|Perú|1,85m|Derecho|01/01/2019|50000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|7|Horacio Calcaterra |Mediocentro|22/02/1989 (30)|Perú, Argentina|1,77m|Derecho|01/01/2013|450000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|25|Martín Távara|Mediocentro|25/03/1999 (20)|Perú|1,84m|Izquierdo|01/01/2016|200000.0|Transfermarkt|2021|2025-11-03 21:36:47
2021|Club Sporting Cristal|24|Diego Soto|Mediocentro|31/08/2001 (18)|Perú|1,75m|Derecho|01/01/2021|25000.0|Transfermarkt|2021|2025-11-03 21:36:47
