ano|club|numero|jugador|posicion|fecha_nacimiento|nacionalidad|altura|pie|fecha_fichaje|valor_mercado|id_tm|slug_tm|foto_url|verein_id_tm|fuente|temporada|fecha_carga
2020|FBC Melgar|-|Yimy Gamero|Pivote|07/01/2002 (16)|Perú|1,74m|Derecho|01/01/2021|-|832217|yimy-gamero|https://img.a.transfermarkt.technology/portrait/header/832217-1741547919.jpg?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|4|Jesús Pretell|Pivote|26/03/1999 (19)|Perú|1,72m|Derecho|31/01/2020|-|582303|jesus-pretell|https://img.a.transfermarkt.technology/portrait/header/582303-1619968467.png?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|19|Walter Tandazo|Pivote|14/06/2000 (18)|Perú|1,65m|Derecho|22/02/2019|-|621039|walter-tandazo|https://img.a.transfermarkt.technology/portrait/header/621039-1678475640.jpg?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|-|Hernán Hinostroza|Mediocentro|21/12/1993 (25)|Perú|1,76m|Derecho|30/01/2019|400000|195871|hernan-hinostroza|https://img.a.transfermarkt.technology/portrait/header/195871-1555487109.jpg?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|28|Alexis Arias|Mediocentro|13/12/1995 (23)|Perú|1,65m|Derecho|01/01/2014|400000|325589|alexis-arias|https://img.a.transfermarkt.technology/portrait/header/325589-1678473611.jpg?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|16|Daniel Cabrera|Mediocentro|17/09/1997 (21)|Perú|1,70m|Derecho|10/01/2020|75000|453044|daniel-cabrera|https://img.a.transfermarkt.technology/portrait/header/453044-1685124512.jpg?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|10|Joel Sánchez|Mediocentro ofensivo|11/06/1989 (29)|Perú|1,67m|Derecho|01/01/2019|600000|102784|joel-sanchez|https://img.a.transfermarkt.technology/portrait/header/102784-1751504483.JPG?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|-|Omar Tejeda|Mediocentro ofensivo|22/08/1988 (30)|México|1,74m|Izquierdo|01/01/2020|500000|112534|omar-tejeda|https://img.a.transfermarkt.technology/portrait/header/112534-1506525401.jpg?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|7|Joel Amoroso|Mediocentro ofensivo|08/01/1988 (30)|Argentina|1,85m|Derecho|01/07/2019|350000|267721|joel-amoroso|https://img.a.transfermarkt.technology/portrait/header/267721-1714662418.jpg?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|-|Jefferson Cáceres|Extremo izquierdo|22/08/2002 (16)|Perú|1,72m|Derecho|22/02/2026|-|832216|jefferson-caceres|https://img.a.transfermarkt.technology/portrait/header/832216-1739198359.png?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|17|Hideyoshi Arakaki|Extremo derecho|02/01/1998 (20)|Perú|1,65m|Derecho|01/01/2018|200000|420864|hideyoshi-arakaki|https://img.a.transfermarkt.technology/portrait/header/420864-1778267051.png?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|18|Michel Rasmussen|Extremo derecho|14/08/1999 (19)|Perú, Dinamarca|1,75m|Derecho|01/01/2019|-|621031|michel-rasmussen|https://img.a.transfermarkt.technology/portrait/header/621031-1777824317.jpg?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|11|Írven Ávila|Delantero centro|02/07/1990 (28)|Perú|1,69m|Derecho|01/07/2019|1500000|82589|irven-avila|https://img.a.transfermarkt.technology/portrait/header/82589-1770125705.png?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|9|Othoniel Arce|Delantero centro|08/11/1989 (29)|México|1,90m|Izquierdo|01/01/2020|600000|155041|othoniel-arce|https://img.a.transfermarkt.technology/portrait/header/155041-1681496709.jpg?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|FBC Melgar|14|Jhonny Vidales|Delantero centro|22/04/1992 (26)|Perú|1,80m|Derecho|05/07/2025|400000|224677|jhonny-vidales|https://img.a.transfermarkt.technology/portrait/header/224677-1739234761.jpg?lm=1|2734|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|24|Steven Rivadeneyra|Portero|02/11/1994 (24)|Perú|1,90m|Derecho|01/01/2020|200000|325709|steven-rivadeneyra|https://img.a.transfermarkt.technology/portrait/header/325709-1771423872.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|1|Leao Butrón|Portero|06/03/1977 (41)|Perú, Italia|1,85m|Derecho|01/01/2015|100000|30565|leao-butron|https://img.a.transfermarkt.technology/portrait/header/30565-1593885000.png?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|27|Ítalo Espinoza|Portero|17/04/1996 (22)|Perú|1,86m|Derecho|01/01/2023|75000|420866|italo-espinoza|https://img.a.transfermarkt.technology/portrait/header/420866-1677428480.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|3|Rubert Quijada|Defensa central|10/02/1989 (29)|Venezuela|1,86m|Izquierdo|10/01/2020|600000|213628|rubert-quijada|https://img.a.transfermarkt.technology/portrait/header/213628-1744922490.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|2|Aldair Salazar|Defensa central|19/08/1994 (24)|Perú|1,79m|Derecho|01/01/2019|350000|279380|aldair-salazar|https://img.a.transfermarkt.technology/portrait/header/279380-1593885062.png?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|13|Carlos Beltrán|Defensa central|18/08/1990 (28)|Argentina, Perú|1,87m|Derecho|01/01/2019|350000|214719|carlos-beltran|https://img.a.transfermarkt.technology/portrait/header/214719-1651692389.png?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Aldair Fuentes|Defensa central|25/01/1998 (20)|Perú|1,92m|Derecho|24/07/2024|325000|480523|aldair-fuentes|https://img.a.transfermarkt.technology/portrait/header/480523-1652210462.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|14|Francisco Duclós|Defensa central|29/01/1996 (22)|Perú|1,85m|Izquierdo|01/01/2017|300000|352344|francisco-duclos|https://img.a.transfermarkt.technology/portrait/header/352344-1679169806.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|5|Alberto Rodríguez|Defensa central|31/03/1984 (34)|Perú|1,82m|Derecho|01/01/2020|250000|30543|alberto-rodriguez|https://img.a.transfermarkt.technology/portrait/header/30543-1593885087.png?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Carlos Montoya|Defensa central|04/05/2002 (16)|Perú|1,78m|Derecho|01/01/2021|-|662710|carlos-montoya|https://img.a.transfermarkt.technology/portrait/header/662710-1677427973.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|12|Alexi Gómez|Lateral izquierdo|04/03/1993 (25)|Perú|1,74m|Izquierdo|01/01/2020|500000|235508|alexi-gomez|https://img.a.transfermarkt.technology/portrait/header/235508-1525040068.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|4|Anthony Rosell|Lateral izquierdo|20/04/1995 (23)|Perú|1,75m|Izquierdo|01/01/2019|225000|356381|anthony-rosell|https://img.a.transfermarkt.technology/portrait/header/356381-1644734312.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Sebastián Cavero|Lateral izquierdo|20/06/2002 (16)|Perú|1,75m|Izquierdo|01/01/2021|-|662706|sebastian-cavero|https://img.a.transfermarkt.technology/portrait/header/662706-1678474048.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|29|Dylan Caro|Lateral izquierdo|23/03/1999 (19)|Perú|1,70m|Izquierdo|22/02/2019|-|621028|dylan-caro|https://img.a.transfermarkt.technology/portrait/header/621028-1777823736.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|19|Franco Medina|Lateral derecho|18/07/1999 (19)|Perú|1,79m|Derecho|01/01/2019|-|621033|franco-medina|https://img.a.transfermarkt.technology/portrait/header/621033-1647760672.png?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|25|Oslimg Mora|Lateral derecho|02/06/1999 (19)|Perú|1,73m|Derecho|01/01/2018|-|621026|oslimg-mora|https://img.a.transfermarkt.technology/portrait/header/621026-1771423433.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|30|Kluiverth Aguilar|Lateral derecho|05/05/2003 (15)|Perú|1,78m|Derecho|01/01/2020|-|662713|kluiverth-aguilar|https://img.a.transfermarkt.technology/portrait/header/662713-1713869736.png?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|21|Josepmir Ballón|Pivote|21/03/1988 (30)|Perú|1,81m|Derecho|01/01/2020|550000|72969|josepmir-ballon|https://img.a.transfermarkt.technology/portrait/header/72969-1652212235.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Jeremi Escate|Pivote|04/03/2002 (16)|Perú|1,75m|Derecho||-|662707|jeremi-escate|https://img.a.transfermarkt.technology/portrait/header/662707-1616777846.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|6|Carlos Ascues|Mediocentro|19/06/1992 (26)|Perú, Venezuela|1,87m|Derecho|05/01/2020|500000|189283|carlos-ascues|https://img.a.transfermarkt.technology/portrait/header/189283-1739233134.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|18|Rinaldo Cruzado|Mediocentro|21/09/1984 (34)|Perú|1,80m|Izquierdo|01/01/2017|175000|35805|rinaldo-cruzado|https://img.a.transfermarkt.technology/portrait/header/35805-1682625743.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Luis Aguiar|Mediocentro|17/11/1985 (33)|Uruguay, Italia|1,82m|Derecho|22/01/2020|100000|51454|luis-aguiar|https://img.a.transfermarkt.technology/portrait/header/51454-1478090107.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|28|Miguel Cornejo|Mediocentro|18/01/2000 (18)|Perú|1,70m|Derecho|01/07/2019|-|654297|miguel-cornejo|https://img.a.transfermarkt.technology/portrait/header/654297-1652212346.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|10|Joazhiño Arroé|Mediocentro ofensivo|05/06/1992 (26)|Perú|1,74m|Derecho|01/01/2019|325000|119365|joazhino-arroe|https://img.a.transfermarkt.technology/portrait/header/119365-1715302329.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|11|Beto da Silva|Extremo izquierdo|28/12/1996 (22)|Perú, Brasil|1,82m|Derecho|05/02/2020|400000|279057|beto-da-silva|https://img.a.transfermarkt.technology/portrait/header/279057-1688338252.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Jean Deza|Extremo izquierdo|09/06/1993 (25)|Perú|1,80m|Derecho|01/01/2020|350000|198027|jean-deza|https://img.a.transfermarkt.technology/portrait/header/198027-1593885250.png?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|15|Kevin Ferreyra|Extremo izquierdo|07/06/1999 (19)|Perú|1,80m|Derecho|01/07/2018|-|582807|kevin-ferreyra|https://img.a.transfermarkt.technology/portrait/header/582807-1644735099.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Didier La Torre|Extremo derecho|21/03/2002 (16)|Perú|1,78m|Derecho||-|662703|didier-la-torre|https://img.a.transfermarkt.technology/portrait/header/662703-1772978996.JPG?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|9|Patricio Rubio|Delantero centro|18/04/1989 (29)|Chile|1,76m|Derecho|20/07/2020|725000|216800|patricio-rubio|https://img.a.transfermarkt.technology/portrait/header/216800-1484820156.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Federico Rodríguez|Delantero centro|03/04/1991 (27)|Uruguay, España|1,85m|Izquierdo|13/07/2019|650000|159778|federico-rodriguez|https://img.a.transfermarkt.technology/portrait/header/159778-1593885791.png?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Adrián Balboa|Delantero centro|19/01/1994 (24)|Uruguay|1,85m|Derecho|08/07/2019|500000|252209|adrian-balboa|https://img.a.transfermarkt.technology/portrait/header/252209-1770830948.png?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Cristian Zúñiga|Delantero centro|07/05/1992 (26)|Colombia|1,77m|Derecho|05/01/2020|-|690447|cristian-zuniga|https://img.a.transfermarkt.technology/portrait/header/690447-1674549912.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|-|Sebastien Pineau|Delantero centro|20/01/2003 (15)|Perú, Francia|1,87m|Derecho||-|795440|sebastien-pineau|https://img.a.transfermarkt.technology/portrait/header/795440-1741958698.jpeg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Club Alianza Lima|16|Gonzalo Sánchez|Delantero centro|06/05/2000 (18)|Perú, Italia|1,83m|Derecho|01/01/2018|-|491562|gonzalo-sanchez|https://img.a.transfermarkt.technology/portrait/header/491562-1617124576.jpg?lm=1|184|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|1|José Carvallo|Portero|01/03/1986 (32)|Perú|1,80m|Derecho|01/01/2019|200000|71092|jose-carvallo|https://img.a.transfermarkt.technology/portrait/header/71092-1615646402.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|12|Aamet Calderón|Portero|01/07/1998 (20)|Perú|1,85m|Derecho|01/01/2020|50000|639452|aamet-calderon|https://img.a.transfermarkt.technology/portrait/header/639452-1738285097.png?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|-|Mateo Said|Portero|16/10/2002 (16)|Perú, Suiza|1,93m|Derecho||-|812227|mateo-said|https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|21|Diego Romero|Portero|17/08/2001 (17)|Perú|1,89m|Derecho|01/01/2020|-|643063|diego-romero|https://img.a.transfermarkt.technology/portrait/header/643063-1770731016.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|29|Aldo Corzo|Defensa central|20/05/1989 (29)|Perú|1,75m|Derecho|01/01/2017|500000|94437|aldo-corzo|https://img.a.transfermarkt.technology/portrait/header/94437-1770729793.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|4|Federico Alonso|Defensa central|04/04/1991 (27)|Uruguay|1,86m|Derecho|10/01/2020|300000|296211|federico-alonso|https://img.a.transfermarkt.technology/portrait/header/296211-1750608144.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|14|Brayan Velarde|Defensa central|18/02/1999 (19)|Perú|1,80m|Derecho|01/01/2018|300000|454924|brayan-velarde|https://img.a.transfermarkt.technology/portrait/header/454924-1615646433.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|8|Nelinho Quina|Defensa central|11/05/1987 (31)|Perú|1,83m|Izquierdo|01/01/2019|275000|82584|nelinho-quina|https://img.a.transfermarkt.technology/portrait/header/82584-1615646653.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|24|Junior Morales|Defensa central|22/06/1996 (22)|Perú|1,85m|Derecho|01/01/2018|100000|454926|junior-morales|https://img.a.transfermarkt.technology/portrait/header/454926-1712094724.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|2|Luis Valverde|Defensa central|07/04/2000 (18)|Perú|1,81m|Izquierdo|01/01/2019|-|686154|luis-valverde|https://img.a.transfermarkt.technology/portrait/header/686154-1615646661.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|16|Iván Santillán|Lateral izquierdo|06/05/1991 (27)|Perú|1,77m|Izquierdo|01/01/2020|450000|103817|ivan-santillan|https://img.a.transfermarkt.technology/portrait/header/103817-1615646683.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|3|Axel Chávez|Lateral izquierdo|22/03/1998 (20)|Perú|1,75m|Izquierdo|01/01/2018|150000|639765|axel-chavez|https://img.a.transfermarkt.technology/portrait/header/639765-1770565216.png?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|26|Luis Chávez|Lateral izquierdo|10/06/2000 (18)|Perú|1,75m|Izquierdo|01/01/2020|-|441761|luis-chavez|https://img.a.transfermarkt.technology/portrait/header/441761-1615647418.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|27|Nelson Cabanillas|Lateral izquierdo|08/02/2000 (18)|Perú|1,71m|Izquierdo|01/01/2020|-|491570|nelson-cabanillas|https://img.a.transfermarkt.technology/portrait/header/491570-1615647446.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|32|Diego Chávez|Lateral derecho|07/03/1993 (25)|Perú|1,79m|Derecho|28/01/2020|225000|250051|diego-chavez|https://img.a.transfermarkt.technology/portrait/header/250051-1615646713.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|15|José Zevallos|Lateral derecho|13/01/1999 (19)|Perú|1,75m|Derecho|01/07/2018|100000|621037|jose-zevallos|https://img.a.transfermarkt.technology/portrait/header/621037-1615646643.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|6|Armando Alfageme|Pivote|03/11/1990 (28)|Perú|1,76m|Derecho|01/01/2019|425000|135139|armando-alfageme|https://img.a.transfermarkt.technology/portrait/header/135139-1781021180.jpeg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|5|Rafael Guarderas|Pivote|12/09/1993 (25)|Perú|1,76m|Izquierdo|01/07/2019|400000|250737|rafael-guarderas|https://img.a.transfermarkt.technology/portrait/header/250737-1615647030.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|23|Jesús Barco|Pivote|09/03/1997 (21)|Perú|1,75m|Derecho|01/01/2018|300000|494597|jesus-barco|https://img.a.transfermarkt.technology/portrait/header/494597-1722978850.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|13|Gerson Barreto|Mediocentro|18/08/1995 (23)|Perú|1,72m|Derecho|04/07/2019|225000|335217|gerson-barreto|https://img.a.transfermarkt.technology/portrait/header/335217-1615647004.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|20|Donald Millán|Mediocentro ofensivo|21/03/1986 (32)|Colombia, Perú|1,81m|Derecho|01/01/2020|275000|73705|donald-millan|https://img.a.transfermarkt.technology/portrait/header/73705-1593883277.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|-|Janos Osorio|Mediocentro ofensivo|12/02/1999 (19)|Perú|1,70m|Derecho|01/01/2019|-|656950|janos-osorio|https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|10|Alejandro Hohberg|Extremo izquierdo|20/08/1991 (27)|Perú, Uruguay|1,69m|Derecho|10/01/2019|400000|212434|alejandro-hohberg|https://img.a.transfermarkt.technology/portrait/header/212434-1721831042.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|17|Mathías Carpio|Extremo izquierdo|15/11/2002 (16)|Perú|1,70m|Izquierdo|01/01/2020|-|739725|mathias-carpio|https://img.a.transfermarkt.technology/portrait/header/739725-1778162545.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|19|Alberto Quintero|Extremo derecho|18/12/1987 (31)|Panamá, Perú|1,65m|Derecho|01/01/2019|500000|126019|alberto-quintero|https://img.a.transfermarkt.technology/portrait/header/126019-1735325689.png?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|28|Paulo de la Cruz|Extremo derecho|22/10/1999 (19)|Perú|1,69m|Derecho|01/01/2018|250000|563398|paulo-de-la-cruz|https://img.a.transfermarkt.technology/portrait/header/563398-1622579268.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|7|Alexander Succar|Delantero centro|12/08/1995 (23)|Perú, Líbano|1,80m|Derecho|01/01/2020|450000|284162|alexander-succar|https://img.a.transfermarkt.technology/portrait/header/284162-1749573082.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|25|Jonathan Dos Santos|Delantero centro|18/04/1992 (26)|Uruguay|1,78m|Derecho|06/01/2020|300000|403747|jonathan-dos-santos|https://img.a.transfermarkt.technology/portrait/header/403747-1593883386.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Universitario de Deportes|11|Luis Urruti|Delantero centro|11/09/1992 (26)|Uruguay, Perú|1,73m|Derecho|01/01/2022|250000|285679|luis-urruti|https://img.a.transfermarkt.technology/portrait/header/285679-1771423091.jpg?lm=1|6593|Transfermarkt|2020|2026-06-30 04:39:11
2020|Cusco FC|1|Ricardo Farro|Portero|06/03/1985 (33)|Perú|1,81m|Derecho|01/01/2019|200000|72975|ricardo-farro|https://img.a.transfermarkt.technology/portrait/header/72975-1678473785.jpg?lm=1|28999|Transfermarkt|2020|2026-06-30 04:39:11
2020|Cusco FC|21|Juan Pretel|Portero|05/11/1983 (35)|Perú|1,89m|Derecho|01/01/2020|150000|189291|juan-pretel|https://img.a.transfermarkt.technology/portrait/header/189291-1591022915.jpg?lm=1|28999|Transfermarkt|2020|2026-06-30 04:39:11
