id_tm|jugador|club|clubtm|ano|foto_url|competencia|partidos_jugados|titularidades|ppp|goles|asistencias|tarjetas_amarillas|tarjeta_amarilla_roja|tarjetas_rojas|entrada_suplente|salida_suplente|penaltis_anotados|goles_en_contra|partidos_imbatido|min_por_gol|minutos_jugados|datos_disponibles|fuente|temporada|fecha_carga
658848|Jesús Castillo|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/658848-1770729601.jpg?lm=1|Liga 1 Apertura|17|17|1.65|0|0|3|0|0|3|7|0|0|0|0|1210|True|Transfermarkt|2026|2026-06-30 19:49:58
486265|Jorge Murrugarra|Universitario de Deportes||2026|https://img.a.transfermarkt.technology/portrait/header/486265-1770730559.jpg?lm=1||0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|False|Transfermarkt|2026|2026-06-30 19:49:58
490717|Jairo Concha|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/490717-1770729731.jpg?lm=1|Liga 1 Apertura|15|15|1.8|2|5|0|0|0|2|4|0|0|0|560|1119|True|Transfermarkt|2026|2026-06-30 19:49:58
1074429|Álvaro Rojas|Universitario de Deportes|2729|2026|https://img.a.transfermarkt.technology/portrait/header/1074429-1738286085.png?lm=1|Liga 1 Apertura|16|6|1.0|0|0|0|0|0|4|2|0|0|0|0|145|True|Transfermarkt|2026|2026-06-30 19:49:58
1244025|Josué Torres|Universitario de Deportes||2026|https://img.a.transfermarkt.technology/portrait/header/1244025-1717456402.jpg?lm=1||0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|False|Transfermarkt|2026|2026-06-30 19:49:58
77125|Horacio Calcaterra|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/77125-1770729488.jpg?lm=1|Liga 1 Apertura|10|7|1.43|0|0|1|0|0|5|2|0|0|0|0|246|True|Transfermarkt|2026|2026-06-30 19:49:58
207246|Martín Pérez Guedes|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/207246-1770730617.jpg?lm=1|Liga 1 Apertura|15|14|1.71|2|0|2|0|0|3|10|0|0|0|437|874|True|Transfermarkt|2026|2026-06-30 19:49:58
1506461|Diogo Vásquez|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
1369248|Sebastian Flores|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/1369248-1770730144.jpg?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
662338|Miguel Silveira|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/662338-1770730499.jpg?lm=1|Liga 1 Apertura|17|8|1.38|1|0|0|0|0|5|2|0|0|0|301|301|True|Transfermarkt|2026|2026-06-30 19:49:58
1271264|Fabián Cabanillas|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/1271264-1770729426.jpg?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
440312|Bryan Reyna|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/440312-1758831102.png?lm=1|Liga 1 Apertura|8|7|1.29|0|0|1|0|0|6|1|0|0|0|0|177|True|Transfermarkt|2026|2026-06-30 19:49:58
424024|Héctor Fértoli|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/424024-1770729969.jpg?lm=1|Liga 1 Apertura|11|8|1.38|0|0|1|0|0|5|3|0|0|0|0|326|True|Transfermarkt|2026|2026-06-30 19:49:58
1379867|Christopher Loayza|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/1379867-1754428537.jpeg?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
189236|Andy Polo|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/189236-1770730700.jpg?lm=1|Liga 1 Apertura|15|15|1.87|0|3|0|0|1|0|1|0|0|0|0|1281|True|Transfermarkt|2026|2026-06-30 19:49:58
396920|Lisandro Alzugaray|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/396920-1770729288.jpg?lm=1|Liga 1 Apertura|14|12|2.0|2|1|1|0|0|2|10|0|0|0|420|840|True|Transfermarkt|2026|2026-06-30 19:49:58
738716|Álex Valera|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/738716-1770731155.jpg?lm=1|Liga 1 Apertura|15|15|2.0|8|1|0|0|0|1|9|3|0|0|143|1142|True|Transfermarkt|2026|2026-06-30 19:49:58
458461|José Rivera|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/458461-1770730808.jpg?lm=1|Liga 1 Apertura|12|11|1.18|1|0|0|0|0|11|0|0|0|0|191|191|True|Transfermarkt|2026|2026-06-30 19:49:58
194998|Edison Flores|Universitario de Deportes||2026|https://img.a.transfermarkt.technology/portrait/header/194998-1738285490.png?lm=1||0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|False|Transfermarkt|2026|2026-06-30 19:49:58
337070|Sekou Gassama|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/337070-1770730205.jpg?lm=1|Liga 1 Apertura|5|4|0.75|0|0|1|0|0|3|1|0|0|0|0|149|True|Transfermarkt|2026|2026-06-30 19:49:58
1369249|Nicolás Rengifo|Universitario de Deportes|35588|2026|https://img.a.transfermarkt.technology/portrait/header/1369249-1738285826.png?lm=1|Liga 1 Apertura|10|5|1.0|0|0|0|0|0|4|1|0|0|0|0|86|True|Transfermarkt|2026|2026-06-30 19:49:58
1277814|Rodrigo Dioses|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/1277814-1738285440.png?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
1435901|Jhon Guzmán|Universitario de Deportes|6593|2026|https://img.a.transfermarkt.technology/portrait/header/1435901-1770730266.jpg?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
258964|Guillermo Viscarra|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/258964-1776887309.jpg?lm=1|Liga 1 Apertura|9|1|3.0|0|0|0|0|0|0|0|0|1|0|0|90|True|Transfermarkt|2026|2026-06-30 19:49:58
158515|Alejandro Duarte|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/158515-1776886037.jpg?lm=1|Liga 1 Apertura|17|16|2.31|0|0|0|0|0|0|0|0|7|9|0|1440|True|Transfermarkt|2026|2026-06-30 19:49:58
662712|Ángel de la Cruz|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/662712-1776885976.jpg?lm=1|Liga 1 Apertura|8|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
1227315|Fabrisio Mesías|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/1227315-1776886795.jpg?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
335677|Renzo Garcés|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/335677-1776886289.jpg?lm=1|Liga 1 Apertura|15|15|2.2|5|0|7|0|0|0|1|0|0|0|267|1334|True|Transfermarkt|2026|2026-06-30 19:49:58
988661|Mateo Antoni|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/988661-1776885427.jpg?lm=1|Liga 1 Apertura|15|15|2.27|0|0|5|0|0|0|2|0|0|0|0|1291|True|Transfermarkt|2026|2026-06-30 19:49:58
441727|Gianfranco Chávez|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/441727-1776885913.jpg?lm=1|Liga 1 Apertura|17|12|2.25|0|0|1|0|0|2|2|0|0|0|0|885|True|Transfermarkt|2026|2026-06-30 19:49:58
1140448|Jhoao Velásquez|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/1140448-1776887128.jpg?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
1123587|Jonathan García|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1|Liga 1 Apertura|5|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
656061|Cristian Carbajal|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/656061-1776885792.jpg?lm=1|Liga 1 Apertura|14|9|1.89|0|0|2|0|0|5|2|0|0|0|0|422|True|Transfermarkt|2026|2026-06-30 19:49:58
837617|Marco Huamán|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/837617-1736797103.jpg?lm=1|Liga 1 Apertura|16|16|2.31|1|2|1|0|0|0|2|0|0|0|1409|1409|True|Transfermarkt|2026|2026-06-30 19:49:58
1227156|D'Alessandro Montenegro|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/1227156-1776886852.jpg?lm=1|Liga 1 Apertura|2|1|3.0|0|0|0|0|0|1|0|0|0|0|0|13|True|Transfermarkt|2026|2026-06-30 19:49:58
260324|Josué Estrada|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/260324-1776886148.jpg?lm=1|Liga 1 Apertura|5|2|2.0|0|0|1|0|0|2|0|0|0|0|0|2|True|Transfermarkt|2026|2026-06-30 19:49:58
103890|Luis Advíncula|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/103890-1776885334.jpg?lm=1|Liga 1 Apertura|16|16|2.25|0|1|6|0|0|0|3|0|0|0|0|1362|True|Transfermarkt|2026|2026-06-30 19:49:58
582655|Jesús Castillo|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/582655-1776886735.jpg?lm=1|Liga 1 Apertura|12|10|1.5|0|1|1|0|0|4|4|0|0|0|0|530|True|Transfermarkt|2026|2026-06-30 19:49:58
250437|Jean Pierre Archimbaud|Club Alianza Lima||2026|https://img.a.transfermarkt.technology/portrait/header/250437-1776885604.jpg?lm=1||0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|False|Transfermarkt|2026|2026-06-30 19:49:58
131233|Esteban Pavez|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/131233-1718987163.jpg?lm=1|Liga 1 Apertura|14|14|2.36|1|2|1|0|0|0|2|0|0|0|1232|1232|True|Transfermarkt|2026|2026-06-30 19:49:58
1328288|Piero Cari|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/1328288-1776885854.jpg?lm=1|Liga 1 Apertura|9|4|2.5|0|0|0|0|0|4|1|0|0|0|0|87|True|Transfermarkt|2026|2026-06-30 19:49:58
657479|Alessandro Burlamaqui|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/657479-1776885664.jpg?lm=1|Liga 1 Apertura|13|7|1.57|0|0|0|0|0|7|0|0|0|0|0|71|True|Transfermarkt|2026|2026-06-30 19:49:58
147263|Fernando Gaibor|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/147263-1776886218.jpg?lm=1|Liga 1 Apertura|14|12|2.08|2|1|1|0|0|3|9|0|0|0|360|720|True|Transfermarkt|2026|2026-06-30 19:49:58
323432|Jairo Vélez|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/323432-1776887223.jpg?lm=1|Liga 1 Apertura|16|16|2.38|3|4|0|0|0|0|10|0|0|0|458|1374|True|Transfermarkt|2026|2026-06-30 19:49:58
818499|Cristian Neira|Club Alianza Lima|27861|2026|https://img.a.transfermarkt.technology/portrait/header/818499-1675702369.png?lm=1|Liga 1 Apertura|16|16|1.31|1|2|3|0|0|1|10|0|0|0|1261|1261|True|Transfermarkt|2026|2026-06-30 19:49:58
836494|Alan Cantero|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/836494-1776885733.jpg?lm=1|Liga 1 Apertura|15|13|2.08|2|2|2|0|0|6|6|0|0|0|333|665|True|Transfermarkt|2026|2026-06-30 19:49:58
266451|Eryc Castillo|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/266451-1776886099.jpg?lm=1|Liga 1 Apertura|16|16|2.06|9|5|1|0|1|0|7|0|0|0|145|1307|True|Transfermarkt|2026|2026-06-30 19:49:58
439631|Kevin Quevedo|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/439631-1776887019.jpg?lm=1|Liga 1 Apertura|16|8|2.0|0|0|1|0|0|3|5|0|0|0|0|436|True|Transfermarkt|2026|2026-06-30 19:49:58
537255|Gaspar Gentile|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/537255-1776886385.jpg?lm=1|Liga 1 Apertura|17|16|1.75|0|0|0|0|0|13|3|0|0|0|0|393|True|Transfermarkt|2026|2026-06-30 19:49:58
639149|Federico Girotti|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/639149-1776886474.jpg?lm=1|Liga 1 Apertura|14|10|1.6|2|0|0|0|0|9|0|0|0|0|133|265|True|Transfermarkt|2026|2026-06-30 19:49:58
687529|Luis Ramos|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/687529-1776887069.jpg?lm=1|Liga 1 Apertura|14|12|2.0|0|2|0|0|0|7|5|0|0|0|0|453|True|Transfermarkt|2026|2026-06-30 19:49:58
2989|Paolo Guerrero|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/2989-1776886584.jpg?lm=1|Liga 1 Apertura|15|13|2.15|4|0|2|0|0|2|9|2|0|0|231|922|True|Transfermarkt|2026|2026-06-30 19:49:58
1339335|Geray Motta|Club Alianza Lima|184|2026|https://img.a.transfermarkt.technology/portrait/header/1339335-1776886943.jpg?lm=1|Liga 1 Apertura|4|1|1.0|0|0|0|0|0|1|0|0|0|0|0|6|True|Transfermarkt|2026|2026-06-30 19:49:58
662693|Diego Enríquez|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/662693-1770126645.png?lm=1|Liga 1 Apertura|17|17|1.12|0|0|0|0|0|0|0|0|30|2|0|1530|True|Transfermarkt|2026|2026-06-30 19:49:58
439069|Renato Solís|Club Sporting Cristal||2026|https://img.a.transfermarkt.technology/portrait/header/439069-1770127602.png?lm=1||0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|False|Transfermarkt|2026|2026-06-30 19:49:58
1239934|César Bautista|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1239934-1770125897.png?lm=1|Liga 1 Apertura|17|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
1339376|Tomás Dulanto|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1339376-1770126573.png?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
330684|Luis Abram|Club Sporting Cristal||2026|https://img.a.transfermarkt.technology/portrait/header/330684-1770125449.png?lm=1||0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|False|Transfermarkt|2026|2026-06-30 19:49:58
665112|Rafael Lutiger|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/665112-1770127174.png?lm=1|Liga 1 Apertura|13|13|1.15|0|0|5|0|0|0|3|0|0|0|0|1136|True|Transfermarkt|2026|2026-06-30 19:49:58
211420|Miguel Araujo|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/211420-1770125580.png?lm=1|Liga 1 Apertura|10|10|1.5|2|0|2|0|0|0|1|0|0|0|428|855|True|Transfermarkt|2026|2026-06-30 19:49:58
981819|Alejandro Pósito|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/981819-1770127442.png?lm=1|Liga 1 Apertura|13|6|0.83|0|0|1|0|0|3|0|0|0|0|0|338|True|Transfermarkt|2026|2026-06-30 19:49:58
908423|Leonardo Díaz|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/908423-1770126503.png?lm=1|Liga 1 Apertura|9|4|1.0|0|0|0|0|0|2|1|0|0|0|0|211|True|Transfermarkt|2026|2026-06-30 19:49:58
1482717|Carlos Salgado|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1482717-1770127548.png?lm=1|Liga 1 Apertura|1|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
375813|Cristiano|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/375813-1771382479.png?lm=1|Liga 1 Apertura|15|15|1.27|0|1|1|0|0|1|1|0|0|0|0|1274|True|Transfermarkt|2026|2026-06-30 19:49:58
1145987|Fabrizio Lora|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1145987-1770127121.png?lm=1|Liga 1 Apertura|5|3|0.33|0|0|1|0|0|0|2|0|0|0|0|229|True|Transfermarkt|2026|2026-06-30 19:49:58
248094|Leandro Sosa|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/248094-1770127671.png?lm=1|Liga 1 Apertura|16|14|1.29|1|1|0|0|0|4|2|0|0|0|1031|1031|True|Transfermarkt|2026|2026-06-30 19:49:58
457536|Juan González|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/457536-1770126846.png?lm=1|Liga 1 Apertura|12|11|0.91|0|1|3|0|1|2|5|0|0|0|0|645|True|Transfermarkt|2026|2026-06-30 19:49:58
1239939|Joao Cuenca|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1239939-1770126374.png?lm=1|Liga 1 Apertura|6|3|1.0|0|0|0|0|0|2|1|0|0|0|0|86|True|Transfermarkt|2026|2026-06-30 19:49:58
1417299|Duham Ballumbrosio|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1417299-1770125830.png?lm=1|Liga 1 Apertura|1|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
520457|Gustavo Cazonatti|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/520457-1770126256.png?lm=1|Liga 1 Apertura|16|16|1.5|3|1|4|1|0|2|6|0|0|0|361|1084|True|Transfermarkt|2026|2026-06-30 19:49:58
1339342|Gerson Castillo|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1339342-1770126098.png?lm=1|Liga 1 Apertura|5|2|1.0|0|0|0|0|0|2|0|0|0|0|0|37|True|Transfermarkt|2026|2026-06-30 19:49:58
441718|Martín Távara|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/441718-1770127809.png?lm=1|Liga 1 Apertura|16|16|0.75|1|1|4|0|0|5|5|1|0|0|909|909|True|Transfermarkt|2026|2026-06-30 19:49:58
1011264|Catriel Cabellos|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1011264-1770126031.png?lm=1|Liga 1 Apertura|9|9|1.44|0|1|1|0|0|8|1|0|0|0|0|179|True|Transfermarkt|2026|2026-06-30 19:49:58
1118789|Ian Wisdom|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1118789-1770127915.png?lm=1|Liga 1 Apertura|17|13|0.69|1|1|0|0|0|6|6|0|0|0|666|666|True|Transfermarkt|2026|2026-06-30 19:49:58
94880|Yoshimar Yotún|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/94880-1770127970.png?lm=1|Liga 1 Apertura|13|13|1.54|3|6|4|0|0|1|7|1|0|0|347|1042|True|Transfermarkt|2026|2026-06-30 19:49:58
1267677|Lionel Herrera|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1267677-1770126990.png?lm=1|Liga 1 Apertura|0|0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|True|Transfermarkt|2026|2026-06-30 19:49:58
250055|Christofer Gonzales|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/250055-1770126788.png?lm=1|Liga 1 Apertura|3|3|2.0|0|0|0|0|0|1|1|0|0|0|0|207|True|Transfermarkt|2026|2026-06-30 19:49:58
174570|Gabriel|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/174570-1770126703.png?lm=1|Liga 1 Apertura|10|10|1.0|1|1|0|0|0|3|6|0|0|0|614|614|True|Transfermarkt|2026|2026-06-30 19:49:58
232859|Cristian Benavente|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/232859-1770125960.png?lm=1|Liga 1 Apertura|17|9|1.22|0|0|0|0|0|5|4|0|0|0|0|302|True|Transfermarkt|2026|2026-06-30 19:49:58
1123590|Yamir del Valle|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1123590-1770126435.png?lm=1|Liga 1 Apertura|2|1|1.0|0|0|0|0|0|1|0|0|0|0|0|18|True|Transfermarkt|2026|2026-06-30 19:49:58
1226873|Maxloren Castro|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1226873-1770126193.png?lm=1|Liga 1 Apertura|16|16|1.06|3|3|0|0|0|6|4|0|0|0|335|1006|True|Transfermarkt|2026|2026-06-30 19:49:58
1482718|Josemaría Mellán|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1482718-1770127268.png?lm=1|Liga 1 Apertura|2|2|1.0|0|0|0|0|0|2|0|0|0|0|0|16|True|Transfermarkt|2026|2026-06-30 19:49:58
597455|Santiago González|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/597455-1770126917.png?lm=1|Liga 1 Apertura|9|9|1.33|1|2|1|0|0|2|4|0|0|0|650|650|True|Transfermarkt|2026|2026-06-30 19:49:58
1076597|Jair Moretti|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1076597-1770127322.png?lm=1|Liga 1 Apertura|4|1|1.0|1|0|0|0|0|1|0|0|0|0|23|23|True|Transfermarkt|2026|2026-06-30 19:49:58
325667|Luis Iberico|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/325667-1770127051.png?lm=1|Liga 1 Apertura|14|14|1.86|4|0|1|0|0|7|5|0|0|0|158|632|True|Transfermarkt|2026|2026-06-30 19:49:58
425462|Felipe Vizeu|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/425462-1770127864.jpeg?lm=1|Liga 1 Apertura|12|11|0.91|5|0|3|0|0|3|6|0|0|0|129|644|True|Transfermarkt|2026|2026-06-30 19:49:58
906400|Diego Otoya|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/906400-1770127375.png?lm=1|Liga 1 Apertura|9|4|0.75|0|0|0|0|0|3|1|0|0|0|0|78|True|Transfermarkt|2026|2026-06-30 19:49:58
82589|Írven Ávila|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/82589-1770125705.png?lm=1|Liga 1 Apertura|15|12|1.58|2|3|0|0|0|5|7|0|0|0|340|680|True|Transfermarkt|2026|2026-06-30 19:49:58
1076583|Mateo Rodríguez|Club Sporting Cristal|1450|2026|https://img.a.transfermarkt.technology/portrait/header/1076583-1770127498.png?lm=1|Liga 1 Apertura|5|3|0.67|0|0|1|0|0|3|0|0|0|0|0|72|True|Transfermarkt|2026|2026-06-30 19:49:58
